ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
818675,1,16.04.2024,25.03.2024,10000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
821149,1,16.05.2024,18.04.2024,15317,0,,,,,,23.05.2024,16.05.2024,1,5,2024
813182,1,22.02.2024,14.12.2023,150000,0,,,,,,20.03.2024,22.02.2024,1,5,2024
809473,1,17.01.2024,29.11.2023,6330,0,,,,,,19.01.2024,17.01.2024,1,5,2024
818126,1,15.04.2024,25.02.2024,60000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
812207,1,15.02.2024,11.01.2024,23513,0,,,,,,17.02.2024,15.02.2024,1,5,2024
811089,1,15.02.2024,10.10.2023,59000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
809193,1,16.01.2024,20.11.2023,240000,0,,,,,,19.01.2024,16.01.2024,1,5,2024
817628,1,15.04.2024,09.02.2024,13380,0,,,,,,22.04.2024,15.04.2024,1,5,2024
817668,1,15.04.2024,05.03.2024,162000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
821117,1,16.05.2024,21.03.2024,200000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
813387,1,26.02.2024,10.06.2021,456083.93,1,3,,,,,26.02.2024,26.02.2024,1,5,2024
813602,1,29.02.2024,05.08.2020,520344,1,3,,,,,07.03.2024,29.02.2024,1,5,2024
823588,1,18.06.2024,20.05.2024,1000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
821178,1,16.05.2024,15.04.2024,600,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811798,1,15.02.2024,05.01.2024,100000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
808731,1,15.01.2024,05.12.2023,279000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
813076,1,21.02.2024,07.02.2024,55779.85,1,4,,,,,21.02.2024,21.02.2024,1,5,2024
815246,1,15.03.2024,22.11.2023,15000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816252,1,19.03.2024,21.02.2024,204000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
813695,1,01.03.2024,16.11.2021,1385247.83,1,4,,,,,08.03.2024,01.03.2024,1,5,2024
812052,1,15.02.2024,22.12.2023,75000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
822318,1,17.06.2024,25.04.2024,265000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
823230,3,17.06.2024,13.05.2024,150000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817675,1,15.04.2024,05.03.2024,3645,0,,,,,,22.04.2024,15.04.2024,1,5,2024
816957,1,15.04.2024,30.01.2024,1000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
819690,1,15.05.2024,27.03.2024,204000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
814408,1,15.03.2024,22.01.2024,600,0,,,,,,22.03.2024,15.03.2024,1,5,2024
818172,1,15.04.2024,14.12.2023,4748,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814882,1,15.03.2024,04.01.2024,25000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
817041,1,15.04.2024,15.02.2024,1000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
817196,1,15.04.2024,26.02.2024,78000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
817122,1,15.04.2024,22.02.2024,50000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
815415,1,15.03.2024,01.02.2024,60000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815075,1,15.03.2024,20.01.2024,21000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
810488,1,02.04.2024,27.12.2023,50000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
822097,1,17.06.2024,19.04.2024,2000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
815158,1,15.03.2024,06.02.2024,500000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811434,1,15.02.2024,14.11.2023,395.2,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814650,1,15.03.2024,31.01.2024,1080,0,,,,,,22.03.2024,15.03.2024,1,5,2024
813800,1,04.03.2024,03.01.2024,25000,1,4,,,,,11.03.2024,04.03.2024,1,5,2024
817343,1,15.04.2024,27.02.2024,24500,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822447,1,17.06.2024,26.04.2024,125000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814695,1,15.03.2024,27.01.2024,35000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
819355,1,15.05.2024,14.11.2023,7000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821079,1,16.05.2024,01.03.2024,225,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811137,1,15.02.2024,09.12.2023,83000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815769,1,16.03.2024,17.01.2024,10228.5,0,,,,,,23.03.2024,16.03.2024,1,5,2024
823784,1,18.06.2024,24.05.2024,150000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
820401,1,15.05.2024,05.04.2024,6480,0,,,,,,22.05.2024,15.05.2024,1,5,2024
819296,3,15.05.2024,16.11.2023,11670,0,,,,,,22.05.2024,15.05.2024,1,5,2024
812060,3,15.02.2024,11.12.2023,126700,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815067,1,15.03.2024,02.02.2024,15000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
822670,1,17.06.2024,23.04.2024,15000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822513,1,17.06.2024,27.03.2024,4917.6,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822385,1,17.06.2024,20.03.2024,16253.2,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809836,1,18.01.2024,04.12.2023,14000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
823863,1,18.06.2024,28.05.2024,127700,0,,,,,,25.06.2024,18.06.2024,1,5,2024
822672,1,17.06.2024,06.05.2024,58000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817155,1,15.04.2024,23.02.2024,209000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
813476,1,27.02.2024,18.03.2022,279059.71,1,3,,,,,05.03.2024,27.02.2024,1,5,2024
810235,2,19.01.2024,24.08.2020,13054,1,4,,,,,19.01.2024,19.01.2024,1,5,2024
817588,1,15.04.2024,28.02.2024,430000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
820290,1,15.05.2024,29.02.2024,900,0,,,,,,22.05.2024,15.05.2024,1,5,2024
814453,1,15.03.2024,26.01.2024,233583.69,0,,,,,,22.03.2024,15.03.2024,1,5,2024
817298,1,15.04.2024,29.02.2024,25000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814818,1,15.03.2024,05.02.2024,73000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816349,1,19.03.2024,24.01.2024,450000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
824421,2,09.07.2024,05.03.2024,27171.77,1,4,,,,,16.07.2024,09.07.2024,1,5,2024
822895,1,17.06.2024,10.05.2024,96000,0,,,,"predmet prodaje so predmetne nepremičnine kar v naravi predstavlja poslovno nastanitveni prostor št. 7 po elaboratu GURS  del stavbe št. 11 - 2631-5992-11 in parkirno mesto ID 2631-6220-63 - stanovanjski objekt nima urejene etažne lastnine - to je v poslovnem objektu Tuš-Merkur, Lucija, Liminjanska cesta 107.",,24.06.2024,17.06.2024,1,5,2024
822020,1,17.06.2024,15.04.2024,65000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
823175,1,17.06.2024,09.05.2024,14148,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822073,1,17.06.2024,17.04.2024,65000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
813921,1,06.03.2024,11.11.2022,197472.73,1,3,,,,,13.03.2024,06.03.2024,1,5,2024
820471,1,15.05.2024,05.04.2024,2608.76,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820148,1,15.05.2024,30.03.2024,170000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
817489,1,15.04.2024,29.02.2024,90000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
812628,1,15.02.2024,23.12.2023,175500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815094,1,15.03.2024,05.02.2024,5000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811253,1,15.02.2024,15.12.2023,115000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
820602,1,15.05.2024,02.04.2024,15000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822262,1,17.06.2024,04.04.2024,9550,0,,,,,,24.06.2024,17.06.2024,1,5,2024
808964,1,16.01.2024,21.12.2023,35500,0,,,,,,19.01.2024,16.01.2024,1,5,2024
812558,1,15.02.2024,16.01.2024,2000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
809839,1,18.01.2024,06.12.2023,1150000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
812232,1,15.02.2024,09.01.2024,165000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
818143,1,15.04.2024,14.03.2024,125000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
823185,1,17.06.2024,15.05.2024,58800,0,,,,,,24.06.2024,17.06.2024,1,5,2024
816115,1,02.04.2024,05.12.2023,25500,0,,,,,,09.04.2024,02.04.2024,1,5,2024
812720,1,16.02.2024,15.01.2024,20000,0,,,,,,17.02.2024,16.02.2024,1,5,2024
809973,1,18.01.2024,15.11.2023,105703,0,,,,,,19.01.2024,18.01.2024,1,5,2024
817537,1,15.04.2024,05.03.2024,7000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822236,1,17.06.2024,24.04.2024,45000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
808773,1,15.01.2024,05.12.2023,45000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
823295,1,17.06.2024,29.04.2024,6150,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809811,1,18.01.2024,05.12.2023,60000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
810302,2,23.01.2024,23.10.2020,15738,1,4,,,,,23.01.2024,23.01.2024,1,5,2024
809601,1,17.01.2024,04.12.2023,129500,0,,,,,,19.01.2024,17.01.2024,1,5,2024
820723,1,16.05.2024,02.04.2024,370000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
816321,1,19.03.2024,22.02.2024,25000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
811562,1,15.02.2024,22.12.2023,27924,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814129,2,14.03.2024,29.02.2024,56120,1,4,,,,,21.03.2024,14.03.2024,1,5,2024
813487,1,28.02.2024,15.11.2023,278658.89,1,3,,,,,06.03.2024,28.02.2024,1,5,2024
817073,1,15.04.2024,15.02.2024,600,0,,,,,,22.04.2024,15.04.2024,1,5,2024
817139,1,15.04.2024,19.01.2024,10000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
809893,1,18.01.2024,11.12.2023,1440,0,,,,,,19.01.2024,18.01.2024,1,5,2024
822542,1,17.06.2024,29.04.2024,9000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814817,1,15.03.2024,01.02.2024,55000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
808540,1,15.01.2024,19.07.2023,19096,0,,,,,,19.01.2024,15.01.2024,1,5,2024
809793,1,18.01.2024,06.12.2023,215000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
821156,1,16.05.2024,12.04.2024,12406.8,0,,,,,,23.05.2024,16.05.2024,1,5,2024
810013,1,18.01.2024,14.12.2023,69723,0,,,,,,19.01.2024,18.01.2024,1,5,2024
813605,1,29.02.2024,01.09.2020,638604,1,3,,,,,07.03.2024,29.02.2024,1,5,2024
817870,1,15.04.2024,27.02.2024,210000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
812298,1,15.02.2024,08.01.2024,5000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814875,1,15.03.2024,02.02.2024,3430,0,,,,,,22.03.2024,15.03.2024,1,5,2024
808570,1,15.01.2024,02.11.2023,200000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
811907,1,15.02.2024,21.12.2023,45000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
813134,1,22.02.2024,13.09.2021,231819.71,1,3,,,,,22.02.2024,22.02.2024,1,5,2024
820458,1,15.05.2024,09.04.2024,30000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822383,1,17.06.2024,24.04.2024,200000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817729,1,15.04.2024,26.02.2024,2000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
813041,1,20.02.2024,27.12.2023,226.2,0,,,,,,20.03.2024,20.02.2024,1,5,2024
818689,1,16.04.2024,08.03.2024,60000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
819697,1,15.05.2024,22.03.2024,235000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
815434,1,15.03.2024,11.02.2024,119500,0,,,,,,22.03.2024,15.03.2024,1,5,2024
809369,1,17.01.2024,28.11.2023,188000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
823746,1,18.06.2024,16.05.2024,7000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
820331,1,15.05.2024,26.02.2024,3039,0,,,,,,22.05.2024,15.05.2024,1,5,2024
811365,1,15.02.2024,06.10.2023,189648,0,,,,,,17.02.2024,15.02.2024,1,5,2024
813380,1,27.02.2024,29.06.2023,417800,1,3,,,,,05.03.2024,27.02.2024,1,5,2024
821229,1,16.05.2024,23.04.2024,130000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811836,1,15.02.2024,07.01.2024,200,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814826,3,15.03.2024,17.04.2014,30000,0,,,,,,22.03.2024,15.03.2024,1,4,2024
815547,1,15.03.2024,12.02.2024,286000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
818845,1,22.04.2024,14.02.2024,2737.5,1,4,,,,,29.04.2024,22.04.2024,1,5,2024
824216,1,01.07.2024,19.09.2022,147534.15,1,3,,,,,08.07.2024,01.07.2024,1,5,2024
820488,1,15.05.2024,30.03.2024,150000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
818177,1,15.04.2024,05.03.2024,15000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
817282,1,15.04.2024,16.02.2024,115,0,,,,,,22.04.2024,15.04.2024,1,5,2024
790807,1,23.01.2024,01.11.2023,77000,0,,,,,,23.01.2024,23.01.2024,1,5,2024
816997,1,15.04.2024,05.02.2024,420,0,,,,,,22.04.2024,15.04.2024,1,5,2024
813195,1,02.04.2024,18.12.2023,60000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
813708,1,01.03.2024,01.12.2023,144067.33,1,3,,,,,08.03.2024,01.03.2024,1,5,2024
823197,1,17.06.2024,05.05.2024,9099.04,0,,,,,,24.06.2024,17.06.2024,1,5,2024
823285,1,17.06.2024,06.05.2024,1500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
812618,1,15.02.2024,22.01.2024,37000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815785,1,16.03.2024,16.02.2024,80000,0,,,,,,23.03.2024,16.03.2024,1,5,2024
816328,1,19.03.2024,26.02.2024,250000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
816663,1,04.04.2024,18.01.2024,596000,1,3,,,,,11.04.2024,04.04.2024,1,5,2024
809240,1,17.01.2024,18.12.2023,3230,0,,,,,,19.01.2024,17.01.2024,1,5,2024
823654,1,18.06.2024,13.05.2024,3315,0,,,,,,25.06.2024,18.06.2024,1,5,2024
824163,1,01.07.2024,25.03.2024,2330.2,1,4,,,,,08.07.2024,01.07.2024,1,5,2024
822806,1,17.06.2024,07.05.2024,85000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822865,1,17.06.2024,24.06.2022,85000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809020,1,16.01.2024,09.11.2023,68000,0,,,,,,19.01.2024,16.01.2024,1,5,2024
809652,1,17.01.2024,11.12.2023,54000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
822204,1,17.06.2024,19.04.2024,170000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814293,1,15.03.2024,12.01.2024,14800,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811660,1,15.02.2024,28.12.2023,670500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
812324,1,15.02.2024,07.01.2024,10000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
822127,1,17.06.2024,16.04.2024,27500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809397,1,17.01.2024,17.11.2023,20010,0,,,,,,19.01.2024,17.01.2024,1,5,2024
812269,1,15.02.2024,15.01.2024,10000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
810582,3,29.01.2024,26.10.2023,43041.6,1,4,,,,,29.01.2024,29.01.2024,1,5,2024
810741,1,02.02.2024,25.09.2023,50400,1,4,,,.Obrnjena davčna stopnja 76a člen ZDDV-1,,02.02.2024,02.02.2024,1,5,2024
809717,1,17.01.2024,08.12.2023,96000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
791820,1,23.01.2024,14.11.2023,90000,0,,,,,,23.01.2024,23.01.2024,1,5,2024
819921,3,15.05.2024,28.03.2024,405.3,0,,,,,,22.05.2024,15.05.2024,1,5,2024
823099,1,17.06.2024,10.05.2024,240000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
821350,1,23.05.2024,15.04.2024,185000,1,3,,,,,30.05.2024,23.05.2024,1,5,2024
815499,1,15.03.2024,13.02.2024,120000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815767,1,16.03.2024,12.12.2023,40000,0,,,,,,23.03.2024,16.03.2024,1,5,2024
812412,1,15.02.2024,18.01.2024,20000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814401,1,15.03.2024,20.01.2024,490000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
819572,1,15.05.2024,22.03.2024,150000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822737,1,17.06.2024,07.03.2024,708,0,,,,,,24.06.2024,17.06.2024,1,5,2024
810852,1,07.02.2024,29.01.2024,3806.4,1,4,,,,,07.02.2024,07.02.2024,1,5,2024
812365,1,15.02.2024,16.01.2024,140000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
811563,1,15.02.2024,22.12.2023,125000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
809895,1,18.01.2024,13.12.2023,160000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
823699,1,18.06.2024,07.02.2024,9267.19,0,,,,,,25.06.2024,18.06.2024,1,5,2024
812047,1,15.02.2024,28.11.2023,238074.87,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819569,1,15.05.2024,25.03.2024,16000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
815106,1,15.03.2024,13.01.2024,1100,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815122,1,15.03.2024,30.01.2024,300000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816055,1,18.03.2024,14.02.2024,23280,0,,,,,,25.03.2024,18.03.2024,1,5,2024
811568,1,15.02.2024,27.12.2023,1158.5,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815497,1,15.03.2024,12.02.2024,250000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
819781,1,15.05.2024,29.03.2024,3020,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820524,1,15.05.2024,04.04.2024,100000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822617,1,17.06.2024,06.05.2024,140000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817311,1,15.04.2024,29.02.2024,26000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814799,1,15.03.2024,19.01.2024,2961,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811334,1,15.02.2024,11.12.2023,16848,0,,,,,,17.02.2024,15.02.2024,1,5,2024
811738,1,15.02.2024,22.12.2023,41500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819707,1,15.05.2024,27.03.2024,3500,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820541,3,15.05.2024,08.04.2024,25317.4,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822860,1,17.06.2024,09.05.2024,52610,0,,,,,,24.06.2024,17.06.2024,1,5,2024
815627,1,15.03.2024,10.01.2024,55000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815968,1,18.03.2024,15.02.2024,233000,0,,,,,,25.03.2024,18.03.2024,1,5,2024
820805,1,16.05.2024,10.04.2024,235000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
820863,1,16.05.2024,08.04.2024,2000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
821209,1,16.05.2024,22.04.2024,80000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822162,1,17.06.2024,27.03.2024,13050,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814625,1,15.03.2024,17.01.2024,3199,0,,,,,,22.03.2024,15.03.2024,1,5,2024
820253,3,15.05.2024,27.03.2024,67088.71,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820416,1,15.05.2024,04.04.2024,87300,0,,,,,,22.05.2024,15.05.2024,1,5,2024
823252,1,17.06.2024,14.05.2024,4300,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817572,1,15.04.2024,06.03.2024,210000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
816732,1,05.04.2024,21.04.2022,306158,1,3,,,,,12.04.2024,05.04.2024,1,5,2024
816724,1,05.04.2024,24.03.2022,227905.91,1,3,,,,,12.04.2024,05.04.2024,1,5,2024
809628,1,17.01.2024,30.10.2023,18100,0,,,,,,19.01.2024,17.01.2024,1,5,2024
811747,1,15.02.2024,22.12.2023,410000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819333,1,15.05.2024,10.02.2024,320,0,,,,,,22.05.2024,15.05.2024,1,5,2024
816298,1,19.03.2024,23.02.2024,95000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
816178,1,02.04.2024,13.02.2024,120000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
812751,1,16.02.2024,22.01.2024,800,0,,,,,,17.02.2024,16.02.2024,1,5,2024
821060,1,16.05.2024,11.04.2024,132000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
809596,1,17.01.2024,14.11.2023,8400,0,,,,,,19.01.2024,17.01.2024,1,5,2024
819885,1,15.05.2024,14.03.2024,300,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822157,1,17.06.2024,14.03.2024,1997,0,,,,,,24.06.2024,17.06.2024,1,5,2024
813209,1,22.02.2024,11.12.2023,28478.5,0,,,,,,20.03.2024,22.02.2024,1,5,2024
821173,1,16.05.2024,20.04.2024,105000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
824304,2,03.07.2024,22.05.2024,203283.72,1,4,,,,,10.07.2024,03.07.2024,1,5,2024
823465,1,18.06.2024,20.05.2024,10000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
823562,1,18.06.2024,21.05.2024,140000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
819653,1,15.05.2024,26.03.2024,150000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821226,1,16.05.2024,20.04.2024,7500,0,,,,,,23.05.2024,16.05.2024,1,5,2024
823323,1,17.06.2024,04.02.2024,12920,0,,,,,,24.06.2024,17.06.2024,1,5,2024
815950,1,18.03.2024,16.02.2024,105000,0,,,,,,25.03.2024,18.03.2024,1,5,2024
821963,1,17.06.2024,13.03.2024,5000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817115,1,15.04.2024,15.02.2024,8000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822229,2,17.06.2024,26.05.2021,32330,1,4,,,,,24.06.2024,17.06.2024,1,5,2024
812791,1,16.02.2024,23.01.2024,290500,0,,,,,,17.02.2024,16.02.2024,1,5,2024
818405,1,16.04.2024,19.03.2024,120000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
821435,1,27.05.2024,25.01.2021,216555.41,1,3,,,,,03.06.2024,27.05.2024,1,5,2024
814235,1,15.03.2024,07.12.2023,80000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
818340,1,15.04.2024,11.03.2024,765000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
820068,1,15.05.2024,02.04.2024,715000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
823144,1,17.06.2024,15.05.2024,15000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822283,1,17.06.2024,26.04.2024,3000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
821346,1,23.05.2024,10.04.2024,224070,1,3,,,,,30.05.2024,23.05.2024,1,5,2024
817556,1,15.04.2024,09.01.2024,20000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
823623,1,18.06.2024,21.05.2024,9000,0,,,,,,25.06.2024,18.06.2024,1,5,2024
822627,1,17.06.2024,07.05.2024,36500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817702,1,15.04.2024,05.01.2024,5920,0,,,,,,22.04.2024,15.04.2024,1,5,2024
809829,1,18.01.2024,07.11.2023,1720,0,,,,,,19.01.2024,18.01.2024,1,5,2024
817344,1,15.04.2024,23.02.2024,160000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822731,1,17.06.2024,07.05.2024,108000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
808508,2,12.01.2024,27.11.2023,7171.16,1,4,,,,,12.01.2024,12.01.2024,1,5,2024
813121,4,22.02.2024,14.09.2023,267761.62,1,3,,,,,20.03.2024,22.02.2024,1,4,2024
810130,1,18.01.2024,05.12.2023,70000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
822523,1,17.06.2024,29.04.2024,633,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817133,1,15.04.2024,22.02.2024,10000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
811134,1,15.02.2024,11.12.2023,123000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815573,1,15.03.2024,02.02.2024,195000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815565,1,15.03.2024,02.02.2023,2670,0,,,,,,22.03.2024,15.03.2024,1,5,2024
812630,1,15.02.2024,15.01.2024,85000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
821244,1,16.05.2024,25.03.2024,12000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822400,1,17.06.2024,29.04.2024,70000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
812387,1,15.02.2024,27.11.2023,956,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819600,1,15.05.2024,22.03.2024,100000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821123,1,16.05.2024,25.03.2024,6700,0,,,,,,23.05.2024,16.05.2024,1,5,2024
814643,1,15.03.2024,27.01.2024,121500,0,,,,,,22.03.2024,15.03.2024,1,5,2024
813159,1,02.04.2024,05.12.2023,124000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
816740,1,05.04.2024,25.04.2023,435243.86,1,3,,,,,12.04.2024,05.04.2024,1,5,2024
811467,1,15.02.2024,22.12.2023,235000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
