ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
817982,1727,POLJANSKO PREDMESTJE,LJUBLJANA,419/25,5,,,1/1,,15,,,462730.84,100802.44,2024
817199,1387,CIRNIK,SEVNICA,1693/1,7,,,1/1,,3982,,,509189.59,96557.7,2024
817209,564,ŠENTILJ V SLOVENSKIH GORICAH,ŠENTILJ,948/3,5,,,1/6,,1128,,,550741.33,170572.93,2024
817209,564,ŠENTILJ V SLOVENSKIH GORICAH,ŠENTILJ,951/10,5,,,1/3,,329,,,550715.68,170560.58,2024
817209,564,ŠENTILJ V SLOVENSKIH GORICAH,ŠENTILJ,951/15,5,,,1/3,,20,,,550705.6,170571.41,2024
817209,563,CERŠAK,ŠENTILJ,388/26,9,,,1/6,,8957,,,550187.57,172772.35,2024
817219,1456,NOVO MESTO,NOVO MESTO,1049,5,,,1/1,,187,,,512853.29,74540.78,2024
817219,1456,NOVO MESTO,NOVO MESTO,1046,5,,,1/7,,101,,,512835.02,74527.51,2024
817227,974,PRELSKA,VELENJE,404/3,7,,,1/1,,653,,,514343.03,133417.93,2024
817238,2590,HRIBI,KOPER,1217/12,5,,,1/1,,51,,,403228.43,51037.75,2024
817240,2136,BREG OB SAVI,KRANJ,573/7,5,,,1/1,,292,,,452784.6,119348.49,2024
817240,2136,BREG OB SAVI,KRANJ,38,5,,,1/1,,158,,,452770.33,119334.89,2024
817240,2136,BREG OB SAVI,KRANJ,39,5,,,1/1,,288,,,452778.51,119333.61,2024
817244,1309,KORITNO,BREŽICE,1400/2,7,,,1/1,,292,,,549407.07,79426.9,2024
817247,1862,RADEČE,RADEČE,177/10,4,,,1/1,,102,,,514470.36,102833.73,2024
817247,1862,RADEČE,RADEČE,177/11,4,,,1/1,,283,,,514477.23,102832.55,2024
817249,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,533/27,5,,,1/1,,50,,,512600.91,72369.13,2024
817979,1076,MEDLOG,CELJE,1115/5,5,,,59/10000,,1197,,,519525.21,122304.05,2024
817988,1236,ZAGORJE,KOZJE,1486,9,,,1/1,,2474,,,538772.96,106278.56,2024
817988,1236,ZAGORJE,KOZJE,1480,9,,,1/1,,37279,,,538796.69,106388.79,2024
817988,1236,ZAGORJE,KOZJE,1484,9,,,1/1,,1018,,,538845.09,106300.21,2024
817990,1210,PRISTAVA,PODČETRTEK,*10,5,,,1/1,,72,,,545746.23,117562.41,2024
817990,1210,PRISTAVA,PODČETRTEK,944/5,7,,,1/1,,1173,,,545746.41,117588.02,2024
817990,1210,PRISTAVA,PODČETRTEK,946/1,3,,,1/1,,852,,,545756.69,117563.3,2024
817991,1003,ZABUKOVICA,ŽALEC,58/3,3,,,1/1,,1592,,,512394.03,119398.62,2024
817251,1463,ZAGRAD,ŠKOCJAN,1537/60,9,,,1/1,,1406,,,518075.77,87640.52,2024
817251,1396,KRSINJI VRH,ŠKOCJAN,1092/2,9,,,1/1,,147,,,518075.13,87670.35,2024
817252,1410,MIRNA,MIRNA,18/6,3,,,1/1,,5260,,,504115.37,90915.79,2024
817252,1410,MIRNA,MIRNA,18/10,3,,,1/1,,2413,,,504165.99,90933.73,2024
818020,2189,REČICA,BLED,463/167,3,,,1/1,,503,,,429435.94,137146.75,2024
818022,1996,LOG,LOG-DRAGOMER,607/4,3,,,1/1,,530,,,451836.86,97271.19,2024
818028,1577,KOČEVJE,KOČEVJE,1758/42,5,,,1/1,,48,,,488945.64,55118.24,2024
818030,771,PRETREŽ,SLOVENSKA BISTRICA,745,7,,,1/1,,17692,,,547720.27,134140.44,2024
818046,1329,VELIKI PODLOG,KRŠKO,*214/2,5,,,1/1,,57,,,537009.77,82584.61,2024
818046,1329,VELIKI PODLOG,KRŠKO,2056/4,5,,,1/1,,690,,,537003.66,82573.35,2024
818047,1753,VIŽMARJE,LJUBLJANA,1907,9,,,1/1,,1270,,,460154.08,108394.45,2024
818047,1753,VIŽMARJE,LJUBLJANA,1906,9,,,1/1,,1285,,,460121.04,108434.87,2024
818055,2609,POMJAN,KOPER,1016,3,,,3/10,,140,,,402608.07,40628.08,2024
818059,2609,POMJAN,KOPER,1042,3,,,3/10,,84,,,402675.85,40717.16,2024
818074,683,DOGOŠE,MARIBOR,2409/3,5,,,1/1,,714,,,554659.81,153272.97,2024
817541,675,HRASTJE,MARIBOR,156/8,1,,,1/1,,547,,,545169.58,156757.81,2024
818373,845,PAMEČE,SLOVENJ GRADEC,1331/169,6,,,1/1,,243,,,505531.03,154729.52,2024
817550,389,NOVA VAS PRI PTUJU,PTUJ,319/15,3,,,1/1,,846,,,567662.99,144219.31,2024
817550,389,NOVA VAS PRI PTUJU,PTUJ,319/16,3,,,1/1,,830,,,567693.77,144225.4,2024
817555,139,ŽIŽKI,ČRENŠOVCI,1221,7,,,1/1,,4400,,,601213.93,159275.95,2024
817600,2604,BERTOKI,KOPER,2569/41,3,,,1/1,,1,,,406039.66,44910.97,2024
817600,2604,BERTOKI,KOPER,2569/40,3,,,1/6,,5,,,406037.35,44920.67,2024
817600,2604,BERTOKI,KOPER,2569/35,3,,,1/4,,63,,,406015.31,44929.12,2024
817600,2604,BERTOKI,KOPER,2569/14,3,,,1/6,,192,,,406033.76,44928.69,2024
817604,1138,ŠENTJUR PRI CELJU,ŠENTJUR,1444,3,,,1/1,,497,,,529964.64,118657.4,2024
817604,1138,ŠENTJUR PRI CELJU,ŠENTJUR,1425,3,,,1/1,,1130,,,529997.38,118671.21,2024
817604,1138,ŠENTJUR PRI CELJU,ŠENTJUR,1443,3,,,1/1,,434,,,529967.81,118674.52,2024
817607,2200,BOHINJSKA BISTRICA,BOHINJ,207/6,5,,,1/1,,76,,,419395.5,126171.14,2024
817634,1411,OSTROŽNIK,MOKRONOG-TREBELNO,1639/2,7,,,1/1,,8900,,,510650.47,88650.95,2024
817634,1411,OSTROŽNIK,MOKRONOG-TREBELNO,1639/4,7,,,1/1,,1244,,,510686.74,88540.21,2024
817634,1411,OSTROŽNIK,MOKRONOG-TREBELNO,1642/1,7,,,1/1,,6662,,,510568.48,88821.27,2024
817647,2442,ŠTORJE,SEŽANA,395/36,5,,,1/1,,893,,,417262.51,67847.15,2024
817661,2172,HRUŠICA,JESENICE,323/19,5,,,1/1,,34,,,424184.1,145984.39,2024
816940,379,POLENCI,DORNAVA,426/2,7,,,1/1,,2364,,,578048.45,146029.7,2024
816942,1752,STANEŽIČE,LJUBLJANA,176/8,5,,,1/1,,55,,,456798.57,107336.01,2024
816942,1752,STANEŽIČE,LJUBLJANA,176/9,5,,,1/1,,131,,,456804.17,107346.89,2024
816942,1752,STANEŽIČE,LJUBLJANA,176/13,6,,,207/1000,,65,,,456803.4,107321.35,2024
816952,959,ŠOŠTANJ,ŠOŠTANJ,111/1,3,,,1/1,,1298,,,503330.7,138290.83,2024
816964,773,PEČKE,MAKOLE,881/113,7,,,1/1,,337,,,552126.41,133796.53,2024
816964,773,PEČKE,MAKOLE,881/67,7,,,1/1,,1629,,,552108.2,133803.77,2024
817711,1782,STARA VAS,GROSUPLJE,989/26,5,,,1/1,,83,,,476344.53,93581.24,2024
816983,1903,NASOVČE,KOMENDA,534,9,,,1/1,,2557,,,462447.99,119113.83,2024
816984,1997,BLATNA BREZOVICA,VRHNIKA,2099/256,7,,,1/1,,2274,,,448521.03,94555.73,2024
816994,1951,ZGORNJE KOSEZE,MORAVČE,263/5,7,,,1/1,,1698,,,483713.1,113242.63,2024
817019,817,VUHRED,RADLJE OB DRAVI,252/7,5,,,1/1,,478,,,517821.27,161909.74,2024
817020,1325,SENUŠE,KRŠKO,2181/19,7,,,1/1,,162,,,532061.98,88958.77,2024
817025,675,HRASTJE,MARIBOR,473/6,7,,,1/1,,1068,,,543471.78,155594.14,2024
817025,675,HRASTJE,MARIBOR,473/8,7,,,1/1,,60,,,543452.73,155617.11,2024
817025,674,ZGORNJI VRHOV DOL,MARIBOR,97/5,7,,,1/4,,79,,,543452.04,155638.93,2024
817741,1940,LOKA,MENGEŠ,53/3,5,,,1/1,,493,,,466370.42,112441.45,2024
817742,972,ŠMARTNO OB PAKI,ŠMARTNO OB PAKI,481/1,9,,,1/1,,2838,,,503182.4,132557.04,2024
817742,972,ŠMARTNO OB PAKI,ŠMARTNO OB PAKI,481/3,9,,,1/1,,345,,,503170.86,132597.62,2024
817742,972,ŠMARTNO OB PAKI,ŠMARTNO OB PAKI,481/4,9,,,1/1,,198,,,503159.09,132591.27,2024
817761,1781,POLICA,GROSUPLJE,329/5,5,,,1/1,,31,,,477069.93,93367.05,2024
817764,1496,PODTURN,DOLENJSKE TOPLICE,2656/1,5,,,1/1,,1187,,,503472.39,67687.12,2024
817772,1002,KASAZE,ŽALEC,*243,5,,,1/6,,100,,,514200.41,120489.97,2024
817772,1002,KASAZE,ŽALEC,151/192,3,,,1/6,,610,,,514192.66,120489.26,2024
817772,1002,KASAZE,ŽALEC,151/243,3,,,1/3,,302,,,514205.74,120507.98,2024
817773,1698,PIJAVA GORICA,ŠKOFLJICA,1785/7,1,,,1/1,,185,,,466880.03,90412.33,2024
817056,1403,ČATEŽ,TREBNJE,354/26,9,,,1/1,,10150,,,496534.68,92761.3,2024
817070,1234,BUČE,KOZJE,760/2,7,,,3/9,,830,,,543242.04,107836.65,2024
817549,2542,GORNJI ZEMON,ILIRSKA BISTRICA,312,7,,,5/24,,480,,,443528.4,44267.12,2024
817549,2542,GORNJI ZEMON,ILIRSKA BISTRICA,2862,3,,,5/24,,440,,,443573.18,44330.73,2024
817549,2542,GORNJI ZEMON,ILIRSKA BISTRICA,332/2,7,,,5/24,,650,,,443556.15,44285.27,2024
817549,2542,GORNJI ZEMON,ILIRSKA BISTRICA,333/1,7,,,5/24,,548,,,443547.91,44287.47,2024
817585,116,BOREJCI,TIŠINA,1529,7,,,1/1,,7206,,,583196.67,171926.24,2024
817587,143,DOLNJA BISTRICA,ČRENŠOVCI,1330,7,,,1/6,,3742,,,600768.65,155667,2024
817587,143,DOLNJA BISTRICA,ČRENŠOVCI,1356,9,,,1/6,,761,,,600868.86,155599.17,2024
817587,143,DOLNJA BISTRICA,ČRENŠOVCI,1329,9,,,1/6,,1099,,,600680.46,155726.61,2024
817592,2031,GODEŠIČ,ŠKOFJA LOKA,515/8,3,,,1/1,,500,,,450386.94,113916.06,2024
817592,2031,GODEŠIČ,ŠKOFJA LOKA,515/9,3,,,1/1,,500,,,450406.94,113917.68,2024
817593,550,ZAMARKOVA,LENART,163/1,9,,,1/17,,2100,,,562666.36,158953.37,2024
817594,1118,LIPOGLAV,SLOVENSKE KONJICE,2208,7,,,1/1,,2233,,,535904.68,129575.12,2024
817594,1118,LIPOGLAV,SLOVENSKE KONJICE,2047,7,,,1/1,,58,,,535984.95,129597.83,2024
817594,1118,LIPOGLAV,SLOVENSKE KONJICE,2209,7,,,1/1,,1271,,,535959.83,129586.19,2024
817596,2284,NEBLO,BRDA,85,9,,,407/16050,,18725,,,384630.91,98981.57,2024
817597,2335,DORNBERK,NOVA GORICA,2/1,5,,,1/1,,320,,,402191.51,84146.66,2024
817597,2335,DORNBERK,NOVA GORICA,3,5,,,1/1,,1035,,,402202.28,84115.3,2024
817606,2144,BISTRICA,TRŽIČ,314/32,5,,,1/1,,57,,,445343.11,135484.58,2024
817617,2111,PŠATA,CERKLJE NA GORENJSKEM,68,9,,,1/1,,2759,,,462533.01,124394.62,2024
817626,2074,SORICA,ŽELEZNIKI,816/9,9,,,1/1,,2516,,,426032.5,119541.39,2024
817627,311,VODRANCI,SREDIŠČE OB DRAVI,471/2,9,,,1/1,,2030,,,597879.06,143916.13,2024
817627,311,VODRANCI,SREDIŠČE OB DRAVI,472/3,9,,,1/1,,4330,,,597815.57,143910.61,2024
817629,2293,GRGAR,NOVA GORICA,3191,5,,,1/1,,291,,,397364.1,96428.99,2024
817637,378,BRATISLAVCI,DORNAVA,305/2,3,,,1/1,,345,,,577399.06,148186.48,2024
817637,378,BRATISLAVCI,DORNAVA,304/2,3,,,1/1,,613,,,577405.14,148164.95,2024
817637,378,BRATISLAVCI,DORNAVA,*30,5,,,1/1,,191,,,577406.56,148177.88,2024
817649,939,PUSTO POLJE,NAZARJE,597/2,7,,,1/168,,360,,,493927.05,127976.6,2024
817649,939,PUSTO POLJE,NAZARJE,775,7,,,1/168,,2978,,,494111.86,127614.98,2024
817649,939,PUSTO POLJE,NAZARJE,776,7,,,13/168,,1284,,,494155.94,127585.41,2024
817649,939,PUSTO POLJE,NAZARJE,777/1,7,,,13/168,,1518,,,494176.87,127500.76,2024
817649,939,PUSTO POLJE,NAZARJE,778,7,,,1/168,,727,,,494182.61,127539.45,2024
817649,939,PUSTO POLJE,NAZARJE,779,7,,,1/168,,770,,,494198.68,127542.3,2024
817649,939,PUSTO POLJE,NAZARJE,947,7,,,13/168,,5372,,,494199.31,127428.13,2024
816930,1806,SOBRAČE,IVANČNA GORICA,385,9,,,1/1,,10466,,,489436.1,95161.94,2024
816938,850,SLOVENJ GRADEC,SLOVENJ GRADEC,83,5,,,1/1,,482,,,506626.05,152507.04,2024
816943,1713,KRVAVA PEČ,VELIKE LAŠČE,597/10,9,,,1/1,,26414,,,466030.25,80753.39,2024
816943,1713,KRVAVA PEČ,VELIKE LAŠČE,597/12,9,,,1/1,,761,,,466053.01,80552.23,2024
816947,414,STOJNCI,MARKOVCI,306,7,,,1/1,,3417,,,574509.28,137716.66,2024
816947,414,STOJNCI,MARKOVCI,309/1,7,,,1/1,,101,,,574517.94,137634.22,2024
816948,414,STOJNCI,MARKOVCI,996/2,7,,,1/1,,2388,,,574661.42,139949.13,2024
816960,380,PRERAD,DORNAVA,*78/1,5,,,1/1,,26,,,576803.11,144789.75,2024
816960,380,PRERAD,DORNAVA,274/2,9,,,1/1,,2201,,,576979.31,144720.77,2024
816960,380,PRERAD,DORNAVA,281,7,,,1/1,,680,,,576902.08,144748.6,2024
816960,380,PRERAD,DORNAVA,282,7,,,1/1,,1453,,,576816.57,144788.72,2024
817701,2002,VRHNIKA,VRHNIKA,774/2,6,,,1/1,,278,,,443415.09,90984.99,2024
817397,1612,PIRČE,KOSTEL,770/1,7,,,1/32,,290,,,489121.61,36616.51,2024
817397,1612,PIRČE,KOSTEL,2288,9,,,1/32,,158,,,488980.55,36817.83,2024
817397,1612,PIRČE,KOSTEL,443,7,,,1/32,,302,,,489887.5,36662.03,2024
817397,1612,PIRČE,KOSTEL,1947,9,,,1/256,,331317,,,487729.2,37898.53,2024
817397,1612,PIRČE,KOSTEL,1946,9,,,7/1248,,834387,,,488268.43,38160.54,2024
817397,1612,PIRČE,KOSTEL,671,7,,,1/32,,517,,,489003.91,36551.47,2024
817397,1612,PIRČE,KOSTEL,220,7,,,1/32,,243,,,489847.95,36533.43,2024
817397,1612,PIRČE,KOSTEL,520,7,,,1/32,,586,,,489592.35,36438.67,2024
817397,1612,PIRČE,KOSTEL,158,7,,,1/1120,,716,,,489707.92,36358.09,2024
817397,1612,PIRČE,KOSTEL,2261,9,,,1/1728,,88765,,,489291.31,36934.11,2024
817397,1612,PIRČE,KOSTEL,64,7,,,1/32,,180,,,489105.53,36384.36,2024
817397,1612,PIRČE,KOSTEL,628,7,,,1/32,,72,,,489125.89,36461.47,2024
817397,1612,PIRČE,KOSTEL,1956/16,1,,,1/1728,,437,,,490191.66,37087.12,2024
817397,1612,PIRČE,KOSTEL,2271,7,,,1/32,,428,,,489045.91,36759.12,2024
817397,1612,PIRČE,KOSTEL,686/2,7,,,1/32,,208,,,489038.46,36647.16,2024
817412,540,COGETINCI,CERKVENJAK,640/4,7,,,1/1,,2508,,,572606.29,159299.32,2024
817412,540,COGETINCI,CERKVENJAK,641,7,,,1/1,,1834,,,572599.69,159314.31,2024
817412,540,COGETINCI,CERKVENJAK,639/3,7,,,1/1,,950,,,572620.14,159339.01,2024
817412,540,COGETINCI,CERKVENJAK,612,9,,,1/1,,9613,,,572587.79,159398.4,2024
817412,540,COGETINCI,CERKVENJAK,640/3,7,,,1/1,,273,,,572661.21,159280.78,2024
817421,1958,BREZOVICA,DOMŽALE,1417/57,6,,,1/1,,9,,,469918.67,110375.05,2024
817421,1958,BREZOVICA,DOMŽALE,1417/58,6,,,1/1,,48,,,469914.02,110370.74,2024
818284,1269,PIŠECE,BREŽICE,206/2,7,,,1/1,,2027,,,549731.03,95205.6,2024
818286,2431,SKOPO,SEŽANA,180,7,,,1/1,,1367,,,408082.85,70850.97,2024
818286,2431,SKOPO,SEŽANA,181,7,,,1/1,,1802,,,408124.29,70854.2,2024
818286,2431,SKOPO,SEŽANA,182,7,,,1/1,,299,,,408137.4,70840.64,2024
818286,2431,SKOPO,SEŽANA,202,7,,,1/1,,1255,,,408245.44,70773.67,2024
818286,2431,SKOPO,SEŽANA,204,7,,,1/1,,575,,,408228.49,70794.04,2024
818286,2431,SKOPO,SEŽANA,234,7,,,1/1,,924,,,408032.95,70838.13,2024
818286,2431,SKOPO,SEŽANA,235,7,,,1/1,,1120,,,408041.17,70849.63,2024
818301,1878,KOTREDEŽ,ZAGORJE OB SAVI,1023/6,5,,,1/1,,270,,,498911.62,113063.97,2024
818301,1878,KOTREDEŽ,ZAGORJE OB SAVI,1023/5,7,,,1/1,,328,,,498911.35,113075,2024
817454,1471,MRŠEČA VAS,ŠKOCJAN,2141,7,,,1/1,,12424,,,525826.16,81884.57,2024
817454,1471,MRŠEČA VAS,ŠKOCJAN,2142,7,,,1/1,,5290,,,525879.12,81897.45,2024
817461,2175,JESENICE,JESENICE,189/6,5,,,1/1,,15,,,426488.43,145065.97,2024
817469,2090,VOJVODIN BORŠT I,KRANJ,142/11,5,,,1/1,,723,,,449683.33,126652.31,2024
817472,1277,MALI VRH,BREŽICE,534/2,7,,,1/1,,4044,,,548605.66,91912.46,2024
817472,1277,MALI VRH,BREŽICE,523/1,7,,,1/1,,7931,,,548471.35,92045.38,2024
817472,1277,MALI VRH,BREŽICE,534/1,7,,,1/1,,2675,,,548570.31,91945.6,2024
817488,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,637,7,,,2/18,,4318,,,535221.18,79127.59,2024
817488,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,636/3,7,,,2/18,,380,,,535264.33,79134.35,2024
817488,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,575/2,7,,,2/18,,1152,,,534748.76,78835.95,2024
817488,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,*215/2,5,,,2/18,,447,,,535283.58,79117.19,2024
817488,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,*215/1,5,,,2/18,,250,,,535289.83,79129.81,2024
818346,60,VANEČA,PUCONCI,1200/3,3,,,1/1,,347,,,588524.07,177457.98,2024
818346,60,VANEČA,PUCONCI,1208/3,2,,,1/1,,1873,,,588541.28,177455.7,2024
817492,2004,BOROVNICA,BOROVNICA,1035,7,,,1/1,,19743,,,449213.16,90545.08,2024
817492,2004,BOROVNICA,BOROVNICA,1057/2,7,,,1/1,,1775,,,449518.89,91162.12,2024
819503,516,DRVANJA,BENEDIKT,227/3,7,,,59/756,,1108,,,568836.7,166473.31,2024
819503,516,DRVANJA,BENEDIKT,228/4,7,,,59/756,,794,,,568650.32,166408.6,2024
819503,516,DRVANJA,BENEDIKT,228/12,7,,,59/756,,585,,,568797.91,166466.84,2024
819503,516,DRVANJA,BENEDIKT,228/13,7,,,59/756,,1060,,,568784.09,166389.06,2024
819503,516,DRVANJA,BENEDIKT,228/1,7,,,59/756,,1747,,,568721.13,166437.14,2024
819503,516,DRVANJA,BENEDIKT,228/2,7,,,59/756,,1895,,,568775.57,166447.82,2024
819503,516,DRVANJA,BENEDIKT,227/5,7,,,59/756,,147,,,568812.86,166492.4,2024
819503,516,DRVANJA,BENEDIKT,227/2,7,,,59/756,,575,,,568856.05,166494.08,2024
819503,516,DRVANJA,BENEDIKT,228/6,7,,,59/756,,2266,,,568709.53,166402.7,2024
819503,517,IHOVA,BENEDIKT,152,7,,,59/756,,2072,,,568945.22,166453.8,2024
819503,516,DRVANJA,BENEDIKT,229/7,7,,,59/756,,120,,,568762.55,166360.9,2024
819503,516,DRVANJA,BENEDIKT,229/8,7,,,59/756,,1954,,,568702.85,166376.86,2024
819503,516,DRVANJA,BENEDIKT,228/7,7,,,59/756,,971,,,568761.04,166402.04,2024
819503,193,SPODNJA ŠČAVNICA,GORNJA RADGONA,631/1,9,,,59/756,,10485,,,569905.56,167770.34,2024
819503,517,IHOVA,BENEDIKT,150,7,,,59/756,,745,,,568938.14,166487.94,2024
819503,516,DRVANJA,BENEDIKT,230/1,7,,,59/756,,1720,,,568803.98,166365.09,2024
819503,517,IHOVA,BENEDIKT,151,7,,,59/756,,881,,,568912.47,166462.39,2024
819503,517,IHOVA,BENEDIKT,159,7,,,59/756,,812,,,568824.38,166426.2,2024
819503,517,IHOVA,BENEDIKT,*84/1,3,,,59/756,,94,,,568893.68,166507.1,2024
819503,517,IHOVA,BENEDIKT,*84/2,3,,,59/756,,90,,,568890.9,166490.12,2024
819503,517,IHOVA,BENEDIKT,99/6,9,,,43/672,,1678,,,569478.18,166527.87,2024
819503,517,IHOVA,BENEDIKT,99/3,7,,,43/672,,1441,,,569483.74,166503.22,2024
819505,414,STOJNCI,MARKOVCI,697/1,3,,,1/1,,1121,,,575574.35,138112.95,2024
819503,516,DRVANJA,BENEDIKT,228/8,7,,,59/756,,825,,,568774.86,166389.32,2024
819503,517,IHOVA,BENEDIKT,161,7,,,59/756,,3511,,,568859.12,166451.08,2024
819503,517,IHOVA,BENEDIKT,149,7,,,59/756,,1777,,,568910.85,166505.58,2024
819505,414,STOJNCI,MARKOVCI,549/5,7,,,1/1,,230,,,575569.3,138210.26,2024
819505,414,STOJNCI,MARKOVCI,550/3,7,,,1/1,,205,,,575568.14,138233.91,2024
819537,2002,VRHNIKA,VRHNIKA,1178/297,9,,,1/1,,1960,,,443088.27,91383.31,2024
819537,2002,VRHNIKA,VRHNIKA,1194/2,7,,,1/1,,687,,,443012.02,91336.14,2024
820367,635,BRESTRNICA,MARIBOR,153/28,3,,,1/1,,24,,,544625.53,158736.95,2024
820370,136,MELINCI,BELTINCI,1499,7,,,1/1,,2772,,,595428.88,159487.78,2024
819537,2002,VRHNIKA,VRHNIKA,1194/1,7,,,1/1,,3133,,,443050.84,91338.04,2024
820397,1458,ČREŠNJICE,NOVO MESTO,570/4,5,,,1/1,,787,,,515240.79,78108.17,2024
820397,1458,ČREŠNJICE,NOVO MESTO,577/6,7,,,1/1,,264,,,515240.79,78118.2,2024
820427,750,VRHLOGA,SLOVENSKA BISTRICA,65/2,7,,,1/1,,1096,,,548395.77,136601.23,2024
820428,446,JUROVCI,VIDEM,283/1,5,,,1/2,,1741,,,567147.25,135796.12,2024
820420,660,STUDENCI,MARIBOR,435/2,5,,,1/2,,345,,,546231.14,158243.62,2024
820423,396,SKORBA,HAJDINA,278/53,2,,,1/2,,500,,,564265.09,142528.65,2024
820427,750,VRHLOGA,SLOVENSKA BISTRICA,*105,7,,,1/1,,36,,,548382.79,136588.95,2024
819577,1255,DRENOVEC,BREŽICE,812,7,,,1/1,,1626,,,554946.74,98082.89,2024
819574,723,PODOVA,RAČE-FRAM,309/4,3,,,1/1,,590,,,553494.61,144529.18,2024
819574,723,PODOVA,RAČE-FRAM,309/5,3,,,1/1,,703,,,553514.85,144534.58,2024
819574,723,PODOVA,RAČE-FRAM,309/6,3,,,1/1,,298,,,553489.61,144546.36,2024
819577,1255,DRENOVEC,BREŽICE,813,7,,,1/1,,5956,,,554937.72,98122.24,2024
820461,2207,BOVEC,BOVEC,443/4,4,,,1/2,,59,,,388725.5,134216.01,2024
822638,1745,VESCA,VODICE,11,5,,,1/1,,147,,,461982.75,113063.93,2024
822641,1922,ZGORNJI MOTNIK,KAMNIK,574/9,7,,,1/1,,2401,,,493259.2,119889.23,2024
822643,681,POBREŽJE,MARIBOR,345/2,4,,,3/4,,75,,,552549.1,156935.51,2024
822643,681,POBREŽJE,MARIBOR,3161/2,4,,,3/4,,305,,,552556.94,156943.51,2024
822643,681,POBREŽJE,MARIBOR,3161/4,4,,,3/4,,43,,,552570.2,156931.11,2024
822670,1473,GRADIŠČE,ŠENTJERNEJ,4807,7,,,1/1,,5066,,,527824.18,81172.15,2024
822670,1473,GRADIŠČE,ŠENTJERNEJ,4808,7,,,1/1,,1747,,,527785.35,81168.4,2024
822683,1881,KANDRŠE,ZAGORJE OB SAVI,1062/28,5,,,1/1,,26,,,490867.41,111913,2024
822688,2631,PORTOROŽ,PIRAN,3669,3,,,1/1,,365,,,391817.92,42803.76,2024
822688,2631,PORTOROŽ,PIRAN,3670,3,,,1/1,,520,,,391812.68,42817.61,2024
822688,2631,PORTOROŽ,PIRAN,3667/1,3,,,1/1,,1600,,,391811.23,42778.85,2024
822706,284,MALA VAS,SVETI TOMAŽ,443/2,7,,,2/3,,244,,,582884.26,148724.29,2024
822706,284,MALA VAS,SVETI TOMAŽ,441/2,9,,,2/3,,230,,,582980.22,148719.28,2024
822706,284,MALA VAS,SVETI TOMAŽ,442/1,7,,,2/3,,2054,,,582935.13,148719.33,2024
822706,284,MALA VAS,SVETI TOMAŽ,440/1,9,,,2/3,,1431,,,583012.74,148720.06,2024
822711,2606,SEMEDELA,KOPER,98/15,5,,,1/1,,321,,,398901,45867.15,2024
822711,2606,SEMEDELA,KOPER,98/17,5,,,1/1,,357,,,398902.3,45880.9,2024
822715,1914,ZNOJILE,KAMNIK,985/4,5,,,1/1,,450,,,477220.91,121634.22,2024
822715,1914,ZNOJILE,KAMNIK,991,5,,,1/1,,320,,,477170.28,121608.23,2024
822715,1914,ZNOJILE,KAMNIK,992,1,,,1/1,,2619,,,477155.55,121670.68,2024
822715,1914,ZNOJILE,KAMNIK,993,9,,,1/1,,12344,,,477114.34,121700.33,2024
822717,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,911/477,9,,,1/1,,2500,,,531719.72,80094.98,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1625/146,9,,,1/1,,778,,,417859.45,89761.9,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1702/11,9,,,1/1,,19193,,,417273.58,89194.84,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1718/4,9,,,1/1,,124,,,417798.28,89700.28,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1702/12,9,,,1/1,,18853,,,417541.94,89428.03,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1718/5,9,,,1/1,,170,,,417750.82,89691.72,2024
822727,2370,DOL-OTLICA,AJDOVŠČINA,1625/145,9,,,1/1,,997,,,417825.25,89753.95,2024
822738,635,BRESTRNICA,MARIBOR,1167/3,7,,,1/1,,1103,,,545253.17,160758.09,2024
822740,716,RAČE,RAČE-FRAM,3370,5,,,1/1,,681,,,551322.1,145681.33,2024
822360,1625,RIBNICA,RIBNICA,12/2,5,,,1/1,,13,,,478689.04,66790,2024
822360,1625,RIBNICA,RIBNICA,12/5,5,,,1/1,,12,,,478686.54,66794.86,2024
822748,651,HRENCA,MARIBOR,38/2,2,,,1/1,,453,,,553737.32,158513.96,2024
822748,651,HRENCA,MARIBOR,38/3,5,,,1/1,,969,,,553723.57,158506.31,2024
822762,2517,PREM,ILIRSKA BISTRICA,1103,7,,,1/1,,198,,,435421.56,53223.95,2024
822762,2517,PREM,ILIRSKA BISTRICA,1104,7,,,1/1,,399,,,435410.6,53213.2,2024
